CLIENTNUM,Customer_Age,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,transaction_amount_intensity,open_to_buy_ratio,credit_stress_label,Gender_Encoded,Education_Level_Encoded,Income_Category_Encoded,Card_Category_Encoded,Credit_Limit_Normalized,Total_Revolving_Bal_Normalized,Total_Trans_Amt_Normalized,Avg_Utilization_Ratio_Normalized
717412608,38,28,3,2,2,46.125,1.0,2,0,3,1,0,0.17494263506833913,0.0,0.012684989429175477,0.0
719412258,39,30,5,3,4,32.458333333333336,0.8433294886582083,0,0,2,4,0,0.11378360647808042,0.32379817242749304,0.058306442639367975,0.15715715715715717
788675658,39,29,6,2,4,45.13513513513514,0.5605824232969319,1,0,6,4,0,0.014653376746267127,0.3357171235597934,0.06453766551685769,0.43943943943943947
717683583,39,36,4,2,3,51.407407407407405,0.7559532400057728,0,1,3,2,0,0.16599400804771797,0.6718315454906635,0.048848336486035385,0.24424424424424426
820584408,49,44,3,3,2,36.63157894736842,0.6546746104491292,0,0,2,4,0,0.08844931781834894,0.5987286452125546,0.04907088016023145,0.34534534534534533
719392833,45,38,3,3,2,38.55882352941177,0.3279166666666667,1,0,2,4,0,0.029073968262605936,0.6408422725466826,0.04456437075776121,0.6726726726726727
718595583,55,36,3,2,3,32.907407407407405,0.9330319190045598,0,1,2,3,0,0.7388572966076844,0.688518077075884,0.07049070880160231,0.06706706706706708
778508883,44,24,4,1,4,41.42424242424242,0.8378241832266756,0,1,2,0,0,0.3155509603146531,0.7651966626936829,0.04767998219650607,0.16216216216216217
715511658,49,39,3,1,4,53.0,1.0,0,0,4,1,0,0.09461661481904729,0.0,0.05124068098364304,0.0
711999783,41,31,4,2,2,61.130434782608695,0.7156118143459915,0,1,5,3,0,0.09981649268238119,0.5355582042113627,0.04984978301991766,0.28428428428428426
753856008,49,42,6,1,4,56.203125,0.6979187714689836,0,0,6,1,0,0.10613494892329275,0.5939610647596345,0.17174808056081006,0.3023023023023023
789920883,45,36,3,3,4,51.01724137931034,0.7750469210832067,0,0,2,5,0,0.29478168070936006,1.0,0.13625236452653833,0.22522522522522526
788677533,44,31,4,3,4,37.06976744186046,0.9653204311044153,0,1,6,0,0,1.0000000000000002,0.4755661501787843,0.060309335707132525,0.03503503503503504
716284308,65,55,3,2,2,38.794117647058826,0.6433841613379242,0,1,2,5,0,0.1409015741723276,0.8641239570917759,0.04500945810615334,0.35735735735735735
712120608,35,27,3,2,3,57.4,0.473006993006993,2,1,0,3,0,0.06459638971270676,0.7485101311084624,0.019528207410704348,0.5275275275275276
715482483,26,36,5,2,3,38.186440677966104,0.5537060301507538,1,1,3,5,0,0.05277573712803491,0.5645609852999602,0.09697340603093357,0.4464464464464465
720848733,38,24,4,3,2,55.0,0.9079548005687346,0,1,3,3,0,0.36050571835405726,0.48867699642431467,0.0726048737064649,0.0920920920920921
708480333,65,36,5,2,3,39.10526315789474,0.5691169671752196,1,1,6,1,0,0.021909020276500484,0.37028208184346445,0.0956381439857572,0.4314314314314315
826723308,58,54,5,1,4,48.0,0.3951332560834299,1,1,0,0,0,0.06087787240346216,0.8295589988081049,0.027706687437409592,0.6056056056056056
801369258,47,41,6,2,2,29.779661016949152,0.8260188087774295,0,0,4,1,0,0.09153296631869812,0.30870083432657924,0.06937799043062201,0.1741741741741742
709584483,33,25,4,1,4,41.02272727272727,0.16930693069306932,2,0,2,4,0,0.0481200325294685,1.0,0.07204851452097474,0.8318318318318318
715708308,54,39,3,1,3,46.13793103448276,0.24526515151515152,2,0,1,1,0,0.020367196026325897,0.6332936034962257,0.046066540558584626,0.7557557557557558
779707308,35,18,5,1,2,42.056603773584904,0.7864961097191085,0,0,2,4,0,0.18576563666760387,0.6432260627731426,0.0956381439857572,0.21421421421421422
711688158,47,27,5,3,4,30.571428571428573,0.8039115646258503,0,1,2,0,0,0.31204406594170697,0.9161700437028208,0.05496828752642706,0.19619619619619622
711848658,35,17,3,3,2,57.74193548387097,0.21381142098273573,2,1,0,2,0,0.024811277688593834,0.7056019070321812,0.07121397574273951,0.7867867867867869
715855083,48,36,6,2,4,41.6865671641791,0.9743447019532436,0,1,3,3,0,0.5539593139789042,0.20143027413587605,0.1270168020474018,0.026026026026026026
778971408,36,17,5,2,4,30.75,0.34070638601498393,1,1,1,2,0,0.04125740302378945,0.734207389749702,0.08111716924446423,0.6596596596596598
711648708,44,36,3,3,2,48.666666666666664,0.9705446894724539,0,1,2,3,0,0.7324481448226449,0.300357568533969,0.19906531656837653,0.029029029029029034
713149683,44,24,5,1,4,40.774193548387096,0.8205872862213617,0,0,0,4,0,0.23758302421268715,0.6626936829558999,0.0419494825859575,0.1791791791791792
771903033,36,25,5,1,2,50.425,0.5841947315771924,1,0,2,4,0,0.04718284524014669,0.4954310687326182,0.08384332925336598,0.4164164164164164
737925558,64,56,3,2,2,34.26190476190476,0.552905054322154,1,1,1,1,0,0.08451917757280586,0.7520858164481525,0.051685768332035156,0.4474474474474475
803347908,34,28,4,3,2,35.8,1.0,0,0,2,4,1,0.439834087617942,0.0,0.1010904640035607,0.0
817285758,49,33,5,5,3,30.732142857142858,1.0,0,1,2,3,0,0.45337795554104426,0.0,0.06737509736285746,0.0
711480108,37,24,3,1,4,43.906976744186046,0.5979381443298969,1,1,3,2,0,0.11780444226775141,0.8522050059594756,0.07666629576054301,0.40240240240240244
709662708,65,53,3,3,3,32.01639344262295,0.54249857387336,1,1,3,1,0,0.06251039219776466,0.6372665872069925,0.080282630466229,0.4584584584584585
709224858,53,36,5,1,2,41.3,0.5487534626038781,1,1,4,3,0,0.06565450439419912,0.6471990464839095,0.06353621898297541,0.4514514514514515
821771508,32,28,5,1,2,53.861111111111114,0.3521437578814628,1,1,3,1,0,0.05241295495152324,0.8164481525625745,0.07950372760654278,0.6486486486486487
712216533,44,34,6,2,3,39.883720930232556,0.9070192542042408,0,1,6,3,0,0.20460007799816798,0.3031386571315058,0.06704128185156337,0.0930930930930931
710522433,65,46,3,2,2,44.75471698113208,0.3795529801324503,1,1,2,4,0,0.02955767783128816,0.5955502582439411,0.10359408033826639,0.6206206206206206
779046408,60,41,3,2,4,41.266666666666666,0.23515052888527258,2,1,2,1,0,0.030827415449079,0.7469209376241558,0.040502948703683095,0.7657657657657658
708595158,27,36,6,1,2,55.55813953488372,0.04710793082886106,2,0,2,4,0,0.007216342127777935,0.6348827969805324,0.10453989095359964,0.953953953953954
757266933,52,45,4,1,4,52.84782608695652,0.9213977493865809,0,1,4,2,0,0.3138277449762227,0.3690901867302344,0.1068765995326583,0.07907907907907909
816776283,42,37,5,1,2,51.13333333333333,0.9479371885502376,0,1,3,3,1,1.0000000000000002,0.7139451728247914,0.05697118059419161,0.05205205205205205
719904333,29,36,3,3,4,42.86538461538461,0.5956134338588074,1,1,2,1,0,0.0006257992544826327,0.23440603893524037,0.0956381439857572,0.40440440440440445
718264233,29,13,4,1,4,43.732142857142854,0.5397805212620027,1,1,3,1,0,0.000595567406439991,0.2665872069924513,0.10787804606654056,0.4604604604604605
784798683,38,32,3,2,2,51.256410256410255,1.0,0,1,3,1,0,0.0,0.0,0.0828418827194837,0.0
710899833,36,18,3,1,3,24.73913043478261,0.8185099252384636,2,1,2,1,0,0.1910562100750657,0.5593961064759635,0.0032825191943918995,0.18118118118118118
780025908,40,30,4,2,2,41.70967741935484,0.8217054263565892,0,0,4,4,3,0.2841098383503085,0.767580452920143,0.04356292422387893,0.1781781781781782
713610033,47,36,5,3,3,32.85,0.6056894508099565,0,1,4,2,0,0.10955114775211094,0.7930075486690504,0.04473127851340826,0.39439439439439444
709364433,36,30,6,2,2,46.205882352941174,0.3606943218593704,1,0,3,5,0,0.05927558445720229,0.8633293603496226,0.05902970958050517,0.6396396396396397
713086908,26,36,5,2,2,49.411764705882355,0.24502712477396021,2,1,3,1,0,0.0233903808305898,0.6634882796980532,0.11182819628352064,0.7557557557557558
709793133,43,36,6,1,4,41.37837837837838,0.22473320778405526,2,0,6,1,0,0.05283620082412018,0.9813269765593962,0.05680427283854457,0.7757757757757758
710032608,52,32,3,1,3,33.869565217391305,0.608570946515944,0,0,2,4,0,0.1357016963089937,0.9217322208978943,0.058306442639367975,0.39139139139139145
779351208,49,34,4,1,4,33.964285714285715,1.0,0,1,6,2,0,0.11299757842897179,0.0,0.07744519862022922,0.0
719776608,50,37,3,1,3,33.853658536585364,1.0,0,1,2,3,0,0.05102228994156185,0.0,0.048848336486035385,0.0
709220583,34,21,6,4,2,40.285714285714285,1.0,0,1,2,3,0,0.09770026331939646,0.0,0.09714031378658061,0.0
719555733,53,36,4,3,3,41.333333333333336,0.26364477335800185,2,0,5,5,0,0.021878788428457856,0.6324990067540723,0.0682096361410927,0.7367367367367368
740852733,49,42,4,1,2,34.38775510204081,0.8222550467749877,0,1,3,3,0,0.2635219498332714,0.7171235597934048,0.06537220429509291,0.1781781781781782
709528308,53,46,4,2,3,32.91228070175438,0.9232384201548354,0,1,3,3,0,0.4173113608261759,0.4648390941597139,0.07599866473795483,0.07707707707707709
715127208,48,36,4,3,2,35.395833333333336,0.9270772974852243,0,1,1,0,0,1.0000000000000002,1.0,0.06615110715477912,0.07307307307307308
817144458,32,17,5,1,2,38.507462686567166,0.1462142807481054,2,0,2,4,0,0.0,0.4878823996821613,0.11516635139646156,0.8548548548548549
710628783,38,36,6,1,3,32.111111111111114,0.9669718391470622,0,1,3,3,1,1.0000000000000002,0.45292014302741357,0.05201958384332925,0.03303303303303304
772145658,43,32,4,1,3,49.785714285714285,0.8730910677554073,0,1,5,3,0,0.4415270711083298,0.8088994835121176,0.049182151997329476,0.12712712712712715
739594758,51,44,6,3,2,51.125,0.20873939012889028,2,0,2,4,0,0.05268504158390699,1.0,0.017135862913096694,0.7917917917917919
789198708,58,47,3,1,2,47.291666666666664,1.0,0,1,2,0,0,0.7754378327392776,0.0,0.034772449093134525,0.0
720953658,59,36,5,3,4,34.41509433962264,0.8393108298171589,0,0,2,4,0,0.12847628462680297,0.36313071116408424,0.07310559697340603,0.1611611611611612
771330558,51,38,5,2,3,40.87096774193548,0.8256547505257121,0,1,3,2,0,0.27280312718236155,0.7246722288438617,0.04211639034160454,0.1741741741741742
714078558,62,53,2,1,1,42.41935483870968,1.0,2,0,3,1,0,0.11520450333608445,0.0,0.04478691443195727,0.0
712207683,38,36,3,3,2,42.027027027027025,0.8673132880698351,0,1,6,4,0,0.11236270962007638,0.27175208581644816,0.058139534883720936,0.13313313313313316
788826408,33,16,6,1,3,41.96551724137931,0.8737038766931341,0,1,5,0,0,0.2801494662567228,0.5371473976956694,0.10704350728830533,0.12612612612612614
790128033,54,47,3,1,2,36.166666666666664,0.9182733115072147,0,1,3,3,0,0.45516163457555997,0.5355582042113627,0.044063647490820076,0.08208208208208209
718082208,37,30,5,3,4,34.34,0.6365744319060133,0,0,2,1,0,0.15208735794810402,0.9340484704012714,0.0671525536886614,0.3633633633633634
712037358,30,23,3,3,2,33.53333333333333,0.6554605518849592,0,1,6,2,0,0.11209062298769262,0.7044100119189511,0.05558028263046623,0.34534534534534533
711711483,61,50,4,1,3,35.825,0.12571428571428572,2,1,3,3,0,0.041166707479661536,0.9725864123957092,0.05135195282074108,0.8748748748748749
718861458,49,36,6,1,2,49.351351351351354,0.7030432254312852,0,1,6,2,0,0.11248363701224695,0.6086611044894716,0.07321686881050406,0.2972972972972973
709426608,56,46,5,2,4,51.22222222222222,0.6539634146341463,0,1,1,2,0,0.11517427148804182,0.7214938418752483,0.09986647379548236,0.34634634634634637
811457058,51,46,5,3,2,34.482142857142854,0.659071586464887,0,0,4,4,0,0.1343110312990323,0.7965832340087405,0.07905864025815067,0.3413413413413414
773073558,44,36,6,3,3,32.05555555555556,0.3892297205180641,1,0,2,4,0,0.0008676540388237453,0.35597934048470403,0.06793145654834762,0.6116116116116117
715937133,64,52,6,2,2,33.354166666666664,0.5401080216043208,1,0,5,1,0,0.1076465413254247,0.9133889551052841,0.06069878713697563,0.4604604604604605
713480583,46,36,5,2,2,34.297872340425535,1.0,0,0,3,5,0,0.09763979962331118,0.0,0.0613107822410148,0.0
716383683,39,36,4,3,4,47.785714285714285,1.0,0,0,4,4,0,0.0,0.0,0.046066540558584626,0.0
713693958,38,27,6,3,4,44.6551724137931,1.0,0,0,5,4,0,0.21766023635258805,0.0,0.04367419606097697,0.0
715443708,53,45,5,1,3,44.67741935483871,0.8623568446965643,0,1,5,0,0,0.23897368922264853,0.5109257052046087,0.048681428730388346,0.13813813813813816
770769483,35,21,3,1,3,53.0,0.6564716312056738,0,1,4,1,0,0.02472058214446591,0.3079062375844259,0.0689329030822299,0.34434434434434436
789326808,26,15,5,1,2,51.810810810810814,0.7919438732309181,0,1,0,2,0,0.20644422072876895,0.6833531982518871,0.07827973739846444,0.2082082082082082
712105533,32,20,6,3,4,51.875,0.26711409395973157,2,1,3,1,0,0.02408571333557049,0.6507747318235996,0.13324802492489152,0.7337337337337337
720674133,36,16,5,3,2,34.833333333333336,0.4572958500669344,1,1,5,1,0,0.06943348539952901,0.8053237981724275,0.06464893735395572,0.5435435435435436
779216358,48,38,2,2,3,45.470588235294116,1.0,2,1,0,3,0,0.020336964178283255,0.0,0.014632246578391007,0.0
717322833,55,36,5,2,2,52.6,0.8125235760090532,0,1,6,3,0,0.27709604960441625,0.789829161700437,0.059419161010348276,0.18718718718718722
710279508,52,42,5,3,2,43.91428571428571,0.9538150766688092,0,1,2,3,0,0.615027647025035,0.39968216130313866,0.05713808834983866,0.04604604604604605
712168833,52,36,6,3,3,38.54054054054054,0.31129864041256444,1,0,3,4,0,0.021002064835221317,0.5836313071116408,0.05096250139089796,0.6896896896896897
780581508,58,47,5,2,4,38.108108108108105,0.9046591113509624,0,0,1,1,3,0.4606940627673629,0.6317044100119189,0.050072326694113725,0.0950950950950951
711957708,38,36,6,3,4,62.54545454545455,0.4144276775855723,1,0,2,4,0,0.0386574640921225,0.6321017083829956,0.0864582174251697,0.5865865865865866
778782858,60,48,5,3,3,54.25609756097561,0.7663316582914573,0,1,2,4,0,0.07684028816997554,0.3694874851013111,0.21914988316457104,0.23423423423423426
712924383,55,36,3,2,2,45.0,0.8836048032338604,2,1,6,2,0,0.21079760684690899,0.38895510528406835,0.026705240903527317,0.11611611611611614
709366458,43,36,3,2,4,48.09756097560975,0.37404580152671757,1,0,0,4,0,0.023843858551229384,0.5538339292808899,0.08133971291866028,0.6266266266266267
796990908,35,29,5,3,2,36.50819672131148,0.9457642832309654,0,1,4,3,3,1.0000000000000002,0.7437425506555423,0.09552687214865918,0.05405405405405406
715702758,38,36,4,3,3,59.689655172413794,1.0,0,0,2,4,0,0.012748770319580868,0.0,0.06793145654834762,0.0
788974608,48,35,5,1,3,38.073170731707314,0.17214563449982326,2,1,2,2,0,0.04204343107289806,0.9304727850615813,0.05847335039501503,0.8288288288288289
714790008,38,36,3,2,3,27.57894736842105,1.0,0,0,6,4,0,0.07031020899276552,0.0,0.059085345499054184,0.0
787438983,43,23,6,2,2,44.648648648648646,0.6350076771221759,0,1,0,1,0,0.09434452818666353,0.6611044894715932,0.06353621898297541,0.3653653653653654
713834358,36,25,5,3,4,52.46875,0.6826207189959583,0,0,4,4,0,0.09863745060871829,0.5927691696464045,0.06503838878379882,0.3173173173173173
710084883,34,22,4,2,4,51.96491228070175,1.0,0,1,0,3,0,0.005825677117816543,0.0,0.13641927228218537,0.0
710736558,39,36,4,3,4,43.75609756097561,0.8179347826086957,0,0,6,5,0,0.20127457471347768,0.5856177989670243,0.07143651941693557,0.18218218218218218
788915283,43,29,5,1,2,35.361111111111114,0.3103298611111111,1,0,0,4,0,0.026171710850512585,0.6313071116408423,0.04245020585289863,0.6906906906906907
714916758,48,36,3,3,2,29.08888888888889,1.0,0,0,5,1,0,0.11402546126242152,0.0,0.04445309892066318,0.0
789611283,44,38,5,2,3,44.9,0.6164710198092443,0,1,2,1,0,0.12134156848874017,0.8307508939213349,0.046567263825525756,0.38438438438438444
773288958,38,31,6,3,3,53.06666666666667,0.802943143812709,0,1,2,2,0,0.18250059707899888,0.5852205005959475,0.0601980638700345,0.19719719719719722
811721133,62,56,5,3,3,40.42,0.473505722763883,1,1,3,1,0,0.027834462492857738,0.4934445768772348,0.08406587292756204,0.5265265265265267
813961233,30,25,5,2,2,28.011363636363637,0.6044371017229172,0,1,6,3,0,0.08460987311693377,0.6658720699245133,0.10876822076332479,0.39639639639639646
783020958,39,33,6,6,4,39.91304347826087,0.9572704768055107,0,1,6,3,0,0.5182857332885902,0.3154549066348828,0.07377322799599421,0.043043043043043044
715764483,53,37,3,2,4,42.333333333333336,0.8647597889475146,0,0,3,4,0,0.1742473025633584,0.38696861342868494,0.04934905975297653,0.13513513513513514
798110358,64,56,4,2,4,40.48571428571429,1.0,0,0,3,1,0,0.0,0.0,0.05046177812395683,0.0
715745508,51,34,3,1,2,34.75555555555555,0.8860172890116745,0,0,2,5,0,0.29574909984672454,0.5081446166070719,0.05864025815066207,0.11411411411411412
714350658,32,26,6,3,4,54.163636363636364,0.9004711736989782,0,1,2,5,0,0.5275669106376804,0.7469209376241558,0.13736508289751864,0.10010010010010012
826478958,52,48,4,3,3,38.48780487804878,0.22507260406582769,2,1,0,3,0,0.018976531016364505,0.6360746920937624,0.059419161010348276,0.7757757757757758
719127558,43,31,6,2,4,46.38461538461539,0.9688550237570982,0,1,3,3,0,1.0000000000000002,0.42709574890742946,0.1393679759652832,0.031031031031031032
712454958,40,27,6,1,2,40.5,0.48358862144420134,1,1,2,2,0,0.03941326029318847,0.5625744934445769,0.05724936018693669,0.5165165165165165
718561458,54,36,4,1,4,50.23076923076923,0.9389027431421446,0,1,3,2,0,0.5626660862151842,0.48669050456893126,0.04428619116501614,0.061061061061061066
822984108,34,30,4,1,3,33.768115942028984,0.25180564674983585,2,0,3,4,0,0.04860374209815072,0.9054429876837505,0.10125737175920774,0.7487487487487489
719469333,33,25,6,3,4,35.594202898550726,0.8877765218795414,0,0,3,4,0,0.14374336788833567,0.27612236789829164,0.10826749749638367,0.11211211211211213
720871383,36,28,5,3,3,48.285714285714285,0.64572239971601,0,1,2,3,0,0.12684376483250046,0.7930075486690504,0.10326026482697229,0.35435435435435436
788827308,65,50,6,2,4,47.18421052631579,0.6507654759263368,0,1,2,4,0,0.0927724720884463,0.6253476360746921,0.07138088349838656,0.34934934934934936
710180958,43,33,5,2,3,51.54838709677419,0.17203947368421052,2,1,3,1,0,0.048422351009894886,1.0,0.06053187938132859,0.8288288288288289
778346283,53,33,4,3,3,32.56140350877193,0.9093116252499286,0,1,2,0,0,0.5915677329439472,0.7568533969010727,0.07488594636697452,0.09109109109109109
787547208,48,38,3,3,4,29.870967741935484,0.7665847665847666,0,0,0,4,0,0.17799605172064564,0.6793802145411204,0.07466340269277846,0.23323323323323328
714983283,39,36,6,1,3,45.36842105263158,1.0,2,0,3,4,0,0.06689401016394733,0.0,0.019583843329253368,0.0
789344358,57,47,4,1,3,36.57142857142857,0.2775175644028103,2,0,6,4,0,0.059789525873927156,0.9805323798172427,0.05708245243128965,0.7227227227227228
710406633,51,36,3,3,2,37.67741935483871,1.0,2,0,5,5,0,0.06728702418850163,0.0,0.036608434405252036,0.0
767653233,48,42,6,1,3,53.45762711864407,0.8471651602300739,0,1,2,2,0,0.14047832829973064,0.3694874851013111,0.1471013686435963,0.15315315315315317
719461008,51,38,5,3,2,47.07142857142857,0.92172667024897,0,1,3,2,0,0.6316551634484865,0.6944775526420341,0.044953822187604325,0.07807807807807808
789731433,26,13,4,2,4,61.95238095238095,0.32622394571013086,1,0,6,4,0,0.018885835472236587,0.5522447357965833,0.1163903416045399,0.6746746746746748
775198608,38,32,5,3,3,49.25,1.0,0,0,2,4,0,0.09041438794112047,0.0,0.08122844108156226,0.0
717567333,35,26,6,3,2,47.457142857142856,0.5033826108744676,1,1,2,2,0,0.07717283849844458,0.787445371473977,0.06403694224991655,0.49749749749749755
772794108,46,36,5,1,4,48.69230769230769,0.704225352112676,0,0,1,4,0,0.02305783050212077,0.2586412395709178,0.14771336374763547,0.29629629629629634
712072908,48,36,4,3,2,34.55,0.7419354838709677,0,1,0,3,0,0.042738763577878765,0.2924116011124354,0.04851452097474129,0.25825825825825827
709328733,49,37,6,3,3,52.416666666666664,0.7470945181528335,0,0,5,4,0,0.25046179147885134,0.9769566944775526,0.04161566707466341,0.25325325325325326
788107683,35,27,6,2,3,42.18604651162791,0.7524882629107981,0,1,3,1,0,0.11750212378732502,0.5236392530790623,0.07254923778791587,0.24824824824824826
713757633,65,56,3,2,4,38.0,0.8245590413356672,0,0,6,1,0,0.1810494683729522,0.5176797775129122,0.06042060754423055,0.17517517517517517
713279808,53,36,6,3,3,60.53333333333333,0.7668624310375511,0,1,6,2,0,0.12639028711186087,0.520460866110449,0.07266050962501391,0.23323323323323328
712440483,54,44,3,1,3,27.069767441860463,0.6608165527433956,0,0,5,4,0,0.12016252641507724,0.7294398092967819,0.03638589073105597,0.3393393393393394
